Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate
102_113,180,383.8721082,513.6316941,172.478356,402.4494973,23.95532724,835.867999,1069.982158,1,1472.431656,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_114,180,390.6111785,522.64876,190.3848588,444.2313371,26.44234152,850.5420873,1103.644797,1,1547.876134,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_115,180,394.3507741,527.6524443,194.7847569,454.497766,27.05343848,858.6849251,1116.787975,1,1571.285741,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_116,180,409.3310385,547.69646,163.3135717,381.0650006,22.68244053,891.3039233,1120.34107,1,1501.406071,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_117,180,383.045272,512.525364,178.3100205,416.0567144,24.76528064,834.0675923,1073.880657,1,1489.937371,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_118,180,368.9807636,493.7066555,184.2973822,430.0272251,25.59685866,803.4426204,1046.984801,1,1477.012026,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_119,180,419.6117024,561.4522779,181.7831139,424.160599,25.24765473,913.689707,1162.847094,1,1587.007693,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_120,180,374.7636914,501.4443759,171.6741675,400.5730574,23.84363439,816.0347422,1047.882235,1,1448.455292,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_121,180,369.6732074,494.6331649,200.5788951,468.0174218,27.8581799,804.9503925,1064.885267,1,1532.902689,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_122,180,367.3847674,491.5711677,172.6375874,402.8210372,23.97744271,799.967395,1031.593523,1,1434.41456,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_123,180,356.8373682,477.4584504,177.5044541,414.1770595,24.65339642,777.0008045,1011.800273,1,1425.977332,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_124,132.0577595,253.4081333,339.0672206,219.5445247,512.2705576,30.49229512,551.7872874,812.0198786,1,1324.290436,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_125,148.3101359,284.5951257,380.796295,177.3108812,413.7253894,24.6265113,619.6958653,842.7023019,1,1256.427691,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_126,118.5830554,227.5512686,304.4700073,207.1658175,483.3869074,28.77303023,495.484875,739.1870934,1,1222.574001,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_127,152.7778466,293.1683005,392.2674443,177.1177124,413.2746622,24.5996823,638.3636514,862.5534572,1,1275.828119,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_128,145.5273716,279.2552266,373.6513596,162.9644726,380.250436,22.63395455,608.0684231,815.8710588,1,1196.121495,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_129,180,373.6033842,499.8918521,167.8206064,391.5814149,23.30841757,813.508214,1041.315843,1,1432.897258,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_130,180,369.6070291,494.5446165,236.9120296,552.7947357,32.90444858,804.8062917,1101.063675,1,1653.858411,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_131,180,373.0702109,499.1784513,190.8356851,445.2832652,26.50495629,812.3472481,1063.084347,1,1508.367613,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_132,180,406.1584184,543.451405,184.3442766,430.1366453,25.60337177,884.3956548,1133.9541,1,1564.090745,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_133,176.7306203,339.1317311,453.7678092,196.4673817,458.4238906,27.28713637,738.4474032,989.366922,1,1447.790813,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_134,180,356.2467041,476.6681252,219.2671381,511.6233222,30.4537692,775.7146542,1052.181967,1,1563.80529,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_135,174.6491148,335.1374908,448.4234032,203.5302393,474.9038916,28.26808881,729.7500856,987.0911333,1,1461.995025,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_136,167.3401294,321.1121404,429.6570893,172.0505412,401.4512627,23.89590852,699.210379,922.8197709,1,1324.271034,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_137,159.6278279,306.312859,409.8552339,167.1095551,389.9222952,23.20966045,666.9854648,883.277648,1,1273.199943,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_138,180,347.4290018,464.8697912,171.9398135,401.1928981,23.88052967,756.5144181,984.2386065,1,1385.431505,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_139,172.6678614,331.3356261,443.3364011,102.5430023,239.2670053,14.24208366,721.471659,877.2150295,1,1116.482035,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_140,169.4713736,325.2018251,435.1292026,218.8818996,510.7244323,30.40026386,708.1155234,979.2129273,1,1489.93736,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_141,179.3526562,344.1632053,460.5000634,195.6061706,456.414398,27.16752372,749.403261,1000.269439,1,1456.683837,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_142,180,357.813229,478.7641797,195.4710024,456.0990055,27.14875036,779.1257071,1032.048411,1,1488.147417,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_143,180,372.7595759,498.7628128,237.3351846,553.7820973,32.96322011,811.6708511,1108.857573,1,1662.639671,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_144,180,361.5496008,483.7635504,173.1071453,403.9166723,24.04265909,787.2615252,1018.420296,1,1422.336969,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_145,168.5595459,323.4521017,432.7880234,205.1673991,478.7239312,28.49547212,704.3055623,961.4075242,1,1440.131455,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_146,180,374.597979,501.222648,183.6289555,428.4675628,25.50402162,815.6739092,1059.449583,1,1487.917145,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_147,152.1739202,292.0094146,390.7168224,183.5705126,428.331196,25.49590455,635.8402183,866.2967496,1,1294.627946,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_148,175.3207468,336.426298,450.1478636,221.7306695,517.3715621,30.79592634,732.556418,1008.304831,1,1525.676393,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_65,177.6640829,340.92297,456.1645373,191.0403861,445.7609008,26.53338698,742.3477628,988.1278934,1,1433.888794,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_66,180,358.1962118,479.2766215,128.3123685,299.3955265,17.82116231,779.9596388,965.7852018,1,1265.180728,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_67,180,351.8078769,470.7288494,147.4110574,343.9591339,20.47375799,766.0492644,969.9477837,1,1313.906918,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_70,176.785923,339.2378524,453.9098025,139.8700657,326.3634866,19.42639803,738.6784786,933.0177206,1,1259.381207,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_71,180,345.9403426,462.8779232,120.9465712,282.2086661,16.7981349,753.272915,929.764837,1,1211.973503,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_77,180,351.3165969,470.0715029,133.4135122,311.2981951,18.52965449,764.9795194,954.801612,1,1266.099807,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_78,172.6002108,331.2058101,443.1627037,181.1108157,422.5919032,25.15427998,721.1889894,955.4793295,1,1378.071233,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_86,180,373.8800399,500.2620252,131.1826524,306.0928556,18.21981285,814.110622,1005.324717,1,1311.417573,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_87,180,379.7185101,508.0740628,177.8983494,415.0961485,24.7081041,826.8236853,1065.690922,1,1480.787071,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_88,180,387.2083992,518.0957455,185.8166045,433.5720771,25.80786176,843.1326553,1091.120749,1,1524.692826,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_89,180,378.1318852,505.951114,175.7469205,410.0761478,24.40929453,823.3688655,1059.82992,1,1469.906067,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_90,180,404.8730628,541.731563,176.5413987,411.9299302,24.51963873,881.5968383,1123.146025,1,1535.075955,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_91,180,393.6411469,526.7029431,197.3794009,460.5519354,27.4138057,857.1397368,1117.723491,1,1578.275426,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_92,180,385.8122708,516.2276863,198.8126656,463.8962197,27.61287024,840.0926347,1100.852623,1,1564.748842,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_93,180,391.5292066,523.8771075,199.582387,465.6922363,27.71977599,852.5410612,1114.988701,1,1580.680937,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_94,180,409.7744512,548.2897587,207.8846216,485.064117,28.87286413,892.2694389,1165.948832,1,1651.012949,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_95,180,397.7795155,532.2401969,222.072359,518.1688376,30.84338322,866.1508888,1152.092071,1,1670.260909,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_96,180,416.5770338,557.3918058,194.8563628,454.6648465,27.06338374,907.0818229,1168.825202,1,1623.490049,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_97,180,392.0064857,524.5157203,209.1300658,487.9701535,29.0458425,853.5803195,1125.652272,1,1613.622425,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_98,180,397.6829359,532.1109706,190.9243141,445.4900662,26.51726587,865.94059,1120.718221,1,1566.208287,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
102_99,180,388.779776,520.1982919,216.4483525,505.0461558,30.0622712,846.5542729,1125.42642,1,1630.472576,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_100,180,403.6865013,540.1439102,207.3690881,483.8612055,28.80126226,879.0131423,1151.1995,1,1635.060705,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_101,180,590.8688513,790.5991673,159.0345481,371.0806122,22.0881317,1286.596119,1540.502567,1,1911.583179,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_102,180,526.9455429,705.06798,157.4015117,367.2701939,21.86132109,1147.405365,1389.415035,1,1756.685229,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_103,180,508.7007266,680.6559019,145.4536814,339.3919232,20.20190021,1107.67792,1334.81031,1,1674.202233,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_104,180,540.1968747,722.7986352,126.8444982,295.9704958,17.61729143,1176.259674,1389.840008,1,1685.810504,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_105,180,518.9382987,694.3540617,135.3494842,315.8154631,18.79853949,1129.969873,1348.641845,1,1664.457308,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_106,180,485.0687708,649.0356793,155.3490763,362.481178,21.57626061,1056.220169,1289.453526,1,1651.934704,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_107,180,515.4916772,689.742385,148.10833,345.5861033,20.57060141,1122.464976,1353.342392,1,1698.928495,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_108,180,551.4129309,737.8060344,187.0503201,436.4507468,25.97921115,1200.682241,1476.269285,1,1912.720032,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_109,180,571.7992343,765.0834826,142.644325,332.8367583,19.81171182,1245.072699,1479.527042,1,1812.3638,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_110,180,486.1943831,650.5417803,168.3228439,392.7533024,23.37817278,1058.67115,1305.059007,1,1697.81231,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_111,180,513.4402984,686.9975824,159.9913207,373.3130816,22.22101678,1117.998171,1360.429201,1,1733.742283,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_112,180,547.6049397,732.7108348,157.3712711,367.1996325,21.857121,1192.390474,1437.687046,1,1804.886678,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_113,180,396.7116889,530.8114147,220.3155784,514.0696829,30.59938591,863.8257338,1147.838682,1,1661.908365,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_114,180,386.7973388,517.545735,161.8191733,377.578071,22.4748852,842.2375856,1066.162247,1,1443.740318,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_115,180,402.0780262,537.9917253,171.1909722,399.4456017,23.77652394,875.5107445,1111.260724,1,1510.706325,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_116,180,415.21232,555.5657803,177.6443547,414.5034942,24.67282706,904.1102066,1148.422455,1,1562.925949,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_117,180,395.2870091,528.905153,199.4321181,465.3416088,27.69890531,860.7235437,1123.62428,1,1588.965889,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_118,180,401.9799465,537.8604918,201.8801312,471.0536394,28.03890713,875.2971793,1141.720569,1,1612.774209,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_119,180,415.3994367,555.8161478,433.6523434,1011.855468,60.22949219,904.5176468,1404.867928,1,2416.723396,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_120,180,362.9163671,485.5923222,267.0141254,623.0329592,37.08529522,790.2376106,1115.522815,1,1738.555774,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_121,180,419.7961215,561.6990359,162.8405824,379.9613589,22.61674757,914.0912731,1144.33574,1,1524.297099,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_122,180,382.11475,511.2802993,187.2251339,436.8586457,26.00349084,832.0414134,1080.620183,1,1517.478829,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_123,180,396.79477,530.9225796,173.3798685,404.5530264,24.08053731,864.00664,1101.097218,1,1505.650245,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_124,180,389.7044308,521.4355061,182.2263511,425.1948192,25.30921545,848.5676762,1093.366288,1,1518.561107,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_125,177.4125785,340.4403535,455.5187829,179.4659926,418.7539827,24.92583233,741.2968825,975.425129,1,1394.179112,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_126,180,376.7894412,504.1548861,167.4441699,390.703063,23.25613473,820.4457409,1048.388497,1,1439.09156,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_127,180,373.811343,500.1701069,213.4114064,497.9599482,29.64047313,813.9610371,1087.392856,1,1585.352805,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_128,180,374.0303275,500.4631143,172.8247673,403.2577903,24.00343992,814.4378681,1047.318209,1,1450.575999,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_129,180,381.6449964,510.6517558,179.5053057,418.8457132,24.93129248,831.0185415,1071.802058,1,1490.647771,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_130,180,440.8955498,589.9306652,180.5689545,421.3275604,25.07902148,960.0345351,1211.395169,1,1632.72273,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_131,180,366.5773848,490.490867,181.4034476,423.274711,25.1949233,798.2093477,1038.471699,1,1461.74641,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_132,180,349.3277349,467.4103496,218.3969272,509.5928301,30.33290658,760.6488426,1035.135012,1,1544.727842,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_133,180,374.0200247,500.4493289,198.4338504,463.0123175,27.56025702,814.4154342,1072.903204,1,1535.915522,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_134,180,372.5972969,498.545679,179.6278726,419.1317027,24.94831566,811.3174944,1050.770849,1,1469.902551,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_135,180,358.4183758,479.5738831,185.0155712,431.7029994,25.69660713,780.4433929,1023.00783,1,1454.710829,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_136,178.8675121,343.2322532,459.2544233,214.7287965,501.0338584,29.82344398,747.3761457,1017.215473,1,1518.249331,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_137,179.5066927,344.4587888,460.8955625,174.9159174,408.1371405,24.29387744,750.0468838,980.2702687,1,1388.407409,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_138,168.4802577,323.2999541,432.5844456,190.5005046,444.5011773,26.45840344,703.9742662,946.3849043,1,1390.886082,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_139,180,352.4404423,471.5752397,234.6807754,547.5884759,32.59455216,767.4266532,1058.696457,1,1606.284933,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_140,161.1209824,309.1781014,413.689009,181.614385,423.7668983,25.22422016,673.2244294,904.4814954,1,1328.248394,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_141,171.3084803,328.727084,439.8460983,216.4270815,504.9965234,30.0593169,715.7916505,985.0002638,1,1489.996787,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_142,177.8735279,341.3248781,456.7023017,247.1263081,576.6280522,34.32309837,743.2229036,1045.153488,1,1621.78154,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_143,180,348.3931723,466.1598784,164.6209291,384.1155012,22.86401795,758.6138652,979.1739798,1,1363.289481,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_144,180,347.6498033,465.1652298,200.9049183,468.7781426,27.9034609,756.9952055,1013.719951,1,1482.498094,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_145,171.8401775,329.7473678,441.2112668,208.7469611,487.0762425,28.99263351,718.0132826,979.7055957,1,1466.781838,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_146,167.1564583,320.7596904,429.1855013,181.5447824,423.6044922,25.21455313,698.4429316,931.4899741,1,1355.094466,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_147,166.0248293,318.5881861,426.2799674,192.4913645,449.1465171,26.73491176,693.7145575,937.359518,1,1386.506035,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_148,180,369.1831307,493.9774285,190.5901371,444.7103198,26.4708524,803.8832678,1053.750696,1,1498.461016,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_149,180,356.8262369,477.4435564,192.9830681,450.2938255,26.80320392,776.9765665,1027.252861,1,1477.546687,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_65,176.8339532,339.3300184,454.0331232,158.5016465,369.8371751,22.01411759,738.8791668,951.8647881,1,1321.701963,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_66,180,363.5623959,486.4567269,139.1158469,324.6036427,19.32164542,791.6443155,989.1349697,1,1313.738612,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_67,180,356.6131283,477.1584112,164.6608794,384.2087185,22.8695666,776.5125302,998.4324189,1,1382.641137,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_68,168.9055909,324.1161341,433.6765175,189.8451131,442.9719305,26.36737684,705.7514695,947.6377647,1,1390.609695,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_69,180,365.7734016,489.4151149,124.4196682,290.3125591,17.28050949,796.4587027,979.6081847,1,1269.920744,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_70,180,379.9155854,508.3377551,170.0230392,396.7204247,23.61431102,827.2528099,1058.27638,1,1454.996804,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_71,180,357.6100646,478.49234,136.622491,318.7858123,18.97534599,778.6833238,972.7248956,1,1291.510708,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_72,180,359.8611467,481.5043513,118.4261116,276.3275937,16.44807107,783.5849759,959.7916096,1,1236.119203,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_74,180,346.0943177,463.0839462,156.2367953,364.5525223,21.69955492,753.6081903,965.4150592,1,1329.967581,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_75,180,423.4406038,566.5754558,160.0457333,373.4400443,22.22857409,922.0270049,1150.061793,1,1523.501837,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_76,180,352.6886983,471.9074132,70.50638004,164.5148867,9.792552791,767.9672219,895.1024915,1,1059.617378,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_77,178.8572112,343.2124866,459.227975,177.096478,413.2251153,24.59673308,747.3331046,979.5369396,1,1392.762055,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_78,180,349.2490472,467.3050632,177.5961357,414.3909832,24.66612998,760.4775028,994.1502461,1,1408.541229,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_79,180,363.2931379,486.0964522,76.92719538,179.4967892,10.6843327,791.0580159,926.3167855,1,1105.813575,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_80,180,363.5460644,486.4348749,171.1603878,399.3742381,23.7722761,791.6087543,1021.141327,1,1420.515565,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_81,180,346.4225986,463.5231953,176.7888665,412.5073551,24.55400926,754.3230104,986.7346604,1,1399.242015,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_82,180,361.1986584,483.2939796,142.6839154,332.9291359,19.81721049,786.4973605,987.1765534,1,1320.105689,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_83,180,369.5981264,494.5327044,169.6761903,395.9111106,23.56613756,804.7869063,1033.807021,1,1429.718132,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_84,180,348.7929699,466.6948189,186.4172366,434.973552,25.89128288,759.4844105,1001.905025,1,1436.878577,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_86,180,382.0449934,511.1869631,157.725536,368.0262506,21.90632446,831.889521,1050.957493,1,1418.983743,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_87,180,387.8702841,518.9813661,177.5914722,414.3801017,24.66548227,844.5738863,1084.443122,1,1498.823224,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_88,180,402.9419176,539.1476363,172.2798034,401.9862079,23.92775049,877.3918376,1114.369357,1,1516.355565,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_89,180,390.3587649,522.3110235,155.4491453,362.7146723,21.59015909,849.9924656,1068.118934,1,1430.833606,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_90,180,359.8179004,481.4464865,183.8010568,428.8691325,25.52792458,783.4908085,1025.065444,1,1453.934576,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_91,180,395.5066556,529.1990463,188.7772898,440.4803428,26.21906805,861.2018164,1113.482992,1,1553.963335,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_92,180,401.2901343,536.9375037,195.1595295,455.3722354,27.10549023,873.7951376,1133.387168,1,1588.759403,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_93,180,406.4025921,543.7781162,201.6519135,470.5211314,28.00721023,884.9273343,1151.832622,1,1622.353753,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
103_94,180,417.844705,559.0879856,211.9769568,494.6128991,29.44124402,909.8421323,1188.909647,1,1683.522547,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
