Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
92_149,180,426.9543718,571.2769763,235.7082623,549.9859454,32.73725868,929.6781109,1233.93961,1,1783.925556
92_150,180,374.5374644,501.1416778,249.1066615,581.2488768,34.59814746,815.5421409,1124.785804,1,1706.03468
92_151,176.1529886,338.0233027,452.2847008,238.4051939,556.2787856,33.11183251,736.0338393,1028.713197,1,1584.991983
92_152,166.9003848,320.268306,428.5280152,170.1664541,397.0550596,23.63422976,697.3729594,918.9627754,1,1316.017835
92_153,144.2805513,276.8626796,370.4500643,214.5412508,500.5962519,29.79739597,602.8587361,861.8539947,1,1362.450247
92_154,91.34729391,175.2880506,234.5403494,158.9187328,370.8103764,22.07204624,381.683558,568.7471327,1,939.5575091
92_155,89.63220737,171.9969386,230.1367488,146.9897403,342.9760606,20.41524172,374.5172775,549.1234276,1,892.0994882
92_156,120.7414275,231.6930096,310.0117735,199.2602845,464.9406638,27.67503954,504.5033703,740.9650676,1,1205.905731
92_157,149.4472684,286.7771908,383.7159595,169.4357344,395.350047,23.53274091,624.4472352,839.9288848,1,1235.278932
92_158,180,425.8979244,569.8634201,186.4156573,434.969867,25.89106354,927.3777341,1182.177002,1,1617.146869
92_159,180,389.3473735,520.9577532,194.0286873,452.7336037,26.94842882,847.7901963,1104.333814,1,1557.067418
92_160,180,423.1828334,566.2305518,231.3511468,539.8193425,32.13210375,921.465719,1220.764532,1,1760.583875
92_161,164.8992978,316.4283824,423.3900892,201.3018661,469.7043542,27.95859254,689.0116609,941.1203377,1,1410.824692
92_162,166.7397414,319.9600446,428.1155526,208.3304312,486.1043395,28.93478214,696.7017308,956.4060284,1,1442.510368
92_163,180,372.8133292,498.8347362,265.6344062,619.8136144,36.89366756,811.787897,1137.282472,1,1757.096086
92_67,180,383.0255575,512.4989854,150.2138434,350.4989678,20.86303382,834.0246647,1045.738386,1,1396.237354
92_68,180,363.8915953,486.897205,205.5041297,479.509636,28.54224026,792.3611357,1056.29293,1,1535.802566
92_69,180,379.7471504,508.1123844,232.6162364,542.7712183,32.30781064,826.8860486,1120.475771,1,1663.246989
92_70,180,380.9505597,509.7225799,159.7294934,372.7021512,22.18465188,829.50643,1050.402633,1,1423.104784
92_71,180,396.877108,531.0327502,199.0271973,464.3967935,27.64266631,864.1859282,1126.937055,1,1591.333849
92_72,180,362.698269,485.3005008,167.6969731,391.2929372,23.29124628,789.7627097,1015.695743,1,1406.98868
92_73,180,393.5584251,526.592259,195.2605558,455.6079634,27.11952166,856.959613,1115.41124,1,1571.019203
92_74,180,410.2338134,548.9043983,193.4665673,451.4219904,26.8703566,893.2696839,1152.604779,1,1604.026769
92_75,180,384.4852977,514.4521589,198.8853714,464.0658664,27.62296827,837.2031975,1097.822828,1,1561.888694
92_76,180,407.87406,545.7469817,187.9107027,438.4583061,26.09870872,888.1314039,1141.531744,1,1579.99005
92_77,180,378.8178026,506.8688909,174.1344459,406.3137071,24.18533973,824.8624266,1059.821139,1,1466.134847
92_78,180,384.4166729,514.3603371,187.7925793,438.182685,26.0823027,837.0537695,1086.569589,1,1524.752274
92_79,180,387.1739371,518.0496342,178.7082891,416.9860078,24.82059572,843.0576153,1083.93186,1,1500.917868
92_80,169.6416136,325.5285019,435.5663054,211.3805312,493.2212394,29.35840713,708.8268506,972.4753385,1,1465.696578
92_81,180,636.0289247,851.0246176,107.1902906,250.1106781,14.88754038,1384.930588,1594.243833,1,1844.354511
92_82,180,374.1554003,500.6304653,210.8046729,491.87757,29.27842681,814.7102098,1085.590538,1,1577.468108
92_83,180,364.1899787,487.2964504,222.0503396,518.1174589,30.84032497,793.010855,1073.536769,1,1591.654228
92_84,180,398.9608779,533.820893,195.2412687,455.5629602,27.1168429,868.7232637,1128.02304,1,1583.586
92_85,180,386.8972675,517.6794425,175.0621779,408.478415,24.31419139,842.455177,1079.638888,1,1488.117303
92_86,180,395.7432581,529.515627,200.5142645,467.866617,27.84920342,861.7170098,1125.77315,1,1593.639767
92_87,180,422.0286704,564.6862492,216.1585891,504.3700411,30.02202629,918.9525697,1202.873509,1,1707.24355
92_88,180,408.7695783,546.9452105,216.7447057,505.7376466,30.10343137,890.0813635,1172.459495,1,1678.197141
92_89,180,371.8806719,497.5868146,217.0591901,506.4714435,30.14710976,809.7570687,1086.526677,1,1592.99812
92_90,180,376.125977,503.2671523,246.6258386,575.46029,34.25358873,819.001071,1126.018968,1,1701.479258
92_91,180,383.9009852,513.6703323,214.5878356,500.7049497,29.80386608,835.9308776,1112.159153,1,1612.864103
92_92,180,373.0668761,499.1739892,204.3672609,476.856942,28.38434181,812.3399867,1076.608126,1,1553.465068
92_93,180,370.7131548,496.0246438,208.1798456,485.7529731,28.91386747,807.2148414,1074.917644,1,1560.670617
92_94,180,413.5054526,553.2819437,196.150809,457.685221,27.24316794,900.3935631,1162.938205,1,1620.623426
92_95,180,359.5092868,481.0335528,201.2298111,469.5362257,27.94858489,782.8188133,1041.772651,1,1511.308876
92_96,180,380.6126193,509.2704061,154.0210144,359.3823669,21.39180757,828.7705767,1043.90404,1,1403.286407
92_97,180,358.3835343,479.5272642,210.510368,491.1908585,29.23755113,780.3675268,1048.421166,1,1539.612025
92_98,180,367.7856086,492.1075045,152.5443316,355.9367737,21.18671274,800.8402125,1012.437445,1,1368.374218
92_99,179.9796524,345.3663601,462.1099185,230.5906814,538.0449232,32.02648356,752.0230884,1038.06696,1,1576.111883
93_100,180,348.6059292,466.4445531,211.2208661,492.8486874,29.33623142,759.0771359,1026.271348,1,1519.120036
93_101,180,370.2264233,495.3733834,227.4183412,530.6427961,31.58588075,806.1550007,1093.018148,1,1623.660944
93_102,180,381.5024392,510.4610103,209.9672026,489.9234726,29.16211149,830.7081282,1101.930652,1,1591.854125
93_103,180,447.8650865,599.2561017,233.2611847,544.2760975,32.39738679,975.2104561,1280.382373,1,1824.65847
93_104,180,417.8440435,559.0871004,218.1198612,508.9463427,30.29442519,909.8406918,1195.051005,1,1703.997348
93_105,180,379.0876068,507.2298965,211.6030451,493.7404385,29.38931184,825.4499157,1097.920548,1,1591.660987
93_106,180,391.278595,523.5417821,172.7940299,403.1860698,23.99917084,851.9953633,1087.614407,1,1490.800477
93_107,180,405.3499455,542.3696454,224.421526,523.6502272,31.16965641,882.6352334,1172.141117,1,1695.791344
93_108,180,400.5152395,535.9006726,203.8196178,475.5791082,28.30828028,872.1078313,1140.23553,1,1615.814638
93_109,180,359.761551,481.3710893,190.2310546,443.8724607,26.42097983,783.3681096,1031.363695,1,1475.236156
93_110,176.7305929,339.1316784,453.7677388,189.6830761,442.5938443,26.34487171,738.4472885,982.5824933,1,1425.176338
93_111,172.4415488,330.9013505,442.7553282,172.330528,402.1045653,23.93479558,720.5260394,945.9872067,1,1348.091772
93_112,180,352.6355555,471.8363067,180.8143577,421.9001679,25.11310526,767.8515055,1005.28622,1,1427.186388
93_113,163.1076985,312.9904486,418.7900369,159.646659,372.508871,22.1731471,681.5256811,891.4271446,1,1263.936016
93_114,180,348.7778999,466.6746549,201.6501556,470.5170297,28.00696608,759.4515962,1017.10271,1,1487.61974
93_115,180,355.6627094,475.8867238,161.1252242,375.9588564,22.37850338,774.4430263,992.6746574,1,1368.633514
93_116,180,392.7439006,525.5024022,182.3030375,425.3737541,25.31986634,855.1860145,1100.54934,1,1525.923094
93_117,170.402309,326.9882146,437.5194422,217.8779991,508.3819978,30.26083323,712.0053238,982.3856559,1,1490.767654
93_118,175.9959892,337.7220335,451.8815942,207.4067137,483.9489985,28.80648803,735.3778364,997.0103414,1,1480.95934
93_119,130.1986226,249.8406003,334.293761,207.087927,483.2051629,28.7622121,544.01911,791.2222883,1,1274.427451
93_120,121.5046711,233.1576122,311.971453,161.8899397,377.7431925,22.48471386,507.6924909,707.0190049,1,1084.762197
93_121,180,392.2814055,524.8835707,183.9547791,429.2278178,25.54927489,854.1789477,1101.119755,1,1530.347573
93_122,164.2639877,315.2092738,421.7588875,565.768175,1320.125741,78.57891326,686.3570948,1302.736336,1,2622.862078
93_123,180,346.3790552,463.464933,171.3727577,399.8697679,23.80177192,754.2281962,981.2167459,1,1381.086514
93_124,166.1328693,318.7955061,426.5573674,156.463196,365.0807906,21.73099946,694.1659895,901.8160695,1,1266.89686
93_125,168.2682957,322.8932163,432.040219,182.8871849,426.7367646,25.40099792,703.088609,937.8206201,1,1364.557385
93_126,176.2023027,338.1179324,452.411318,190.2352742,443.8823064,26.42156588,736.2398922,980.7645245,1,1424.646831
93_127,180,406.9499227,544.51046,231.6783446,540.582804,32.17754789,886.1191275,1183.138727,1,1723.721531
93_128,180,410.6981026,549.5256303,222.1994844,518.4654634,30.86103952,894.2806572,1182.423217,1,1700.888681
93_129,180,415.5316031,555.9929902,226.6778837,528.9150619,31.48303943,904.8054345,1198.202477,1,1727.117539
93_130,180,428.0583829,572.7541744,210.3029025,490.7067724,29.20873648,932.0820563,1211.11546,1,1701.822232
93_131,180,370.5124076,495.7560384,234.222525,546.519225,32.53090628,806.7777214,1100.490971,1,1647.010196
93_132,180,425.9903758,569.9871226,183.1940995,427.4528987,25.44362495,927.5790436,1179.171598,1,1606.624497
93_133,180,428.7668839,573.7021687,193.6502489,451.8505806,26.89586792,933.6247924,1196.119301,1,1647.969882
93_134,180,408.9548687,547.1931343,205.1955704,478.7896642,28.4993848,890.4848269,1161.343573,1,1640.133238
93_135,180,438.1742208,586.2894504,203.5134004,474.8646008,28.26575007,954.1089371,1227.977072,1,1702.841672
93_136,180,404.5372897,541.282289,207.625843,484.4603004,28.83692267,880.865704,1153.445422,1,1637.905722
93_137,180,381.8395569,510.9120832,235.0046969,548.3442926,32.63954126,831.4421901,1127.756337,1,1676.10063
93_138,179.2241803,343.9166704,460.1701929,198.3121428,462.7283332,27.54335319,748.8664402,1002.399006,1,1465.127339
93_139,180,382.0837254,511.2387876,234.0367215,546.0856833,32.50510023,831.9738585,1127.359235,1,1673.444918
93_140,180,398.5416798,533.2599942,209.1981102,488.1289236,29.0552931,867.8104747,1140.999784,1,1629.128708
93_141,180,417.2345591,558.2715932,225.1300741,525.3035062,31.26806588,908.5135611,1200.636226,1,1725.939733
93_142,180,409.6498185,548.1229966,205.0634891,478.4814745,28.48104018,891.9980555,1162.836304,1,1641.317779
93_143,180,440.9309644,589.9780511,207.6917578,484.6141014,28.84607749,960.1116494,1238.600773,1,1723.214875
93_144,180,427.5955507,572.1348918,234.1557057,546.3633132,32.52162582,931.0742554,1233.886148,1,1780.249461
93_145,180,445.8589528,596.5718383,203.5074754,474.8507759,28.26492717,970.8421705,1245.938266,1,1720.789042
93_146,180,426.150191,570.2009598,236.2183524,551.1761555,32.80810452,927.9270357,1232.569503,1,1783.745659
93_155,116.9711373,224.4581284,300.3312986,194.3250655,453.4251529,26.98959246,488.7496712,719.1144926,1,1172.539645
93_156,149.4279526,286.7401254,383.6663649,239.6534417,559.1913638,33.28520026,624.3665265,910.059932,1,1469.251296
93_157,173.2809923,332.5121746,444.9106562,179.2188105,418.1772245,24.89150148,724.033552,956.6416413,1,1374.818866
93_158,180,379.5192213,507.8074088,226.3189812,528.0776228,31.43319186,826.389741,1113.645611,1,1641.723234
93_159,180,393.8491629,526.9812744,207.0485414,483.1132631,28.75674188,857.5926844,1127.878979,1,1610.992242
93_160,180,384.9018765,515.0095531,244.533393,570.5779169,33.96297128,838.1102832,1144.444823,1,1715.02274
93_161,158.5152677,304.1779463,406.9986605,212.8706072,496.6980833,29.56536213,662.3367676,924.047214,1,1420.745297
93_66,180,360.0383063,481.7413958,160.6054664,374.7460881,22.30631479,783.9707346,1002.385168,1,1377.131257
93_67,180,382.8753036,512.2979414,170.6345631,398.1473139,23.6992449,833.697492,1065.807808,1,1463.955122
93_68,180,361.9296941,484.272126,176.0886109,410.8734255,24.45675154,788.089165,1022.290431,1,1433.163857
93_69,180,384.555381,514.5459323,201.5923844,470.3822302,27.9989423,837.3558015,1100.693698,1,1571.075928
93_70,174.4773979,334.8079798,447.9825082,320.5135337,747.8649118,44.5157686,729.0325871,1103.304022,1,1851.168934
93_71,180,373.1155158,499.2390705,160.2149675,373.8349242,22.25207884,812.4458979,1032.569554,1,1406.404478
93_72,180,350.1089131,468.455588,167.784667,391.4975564,23.303426,762.3498305,986.3491681,1,1377.846724
93_73,180,375.6527218,502.6339236,510.051113,1190.119263,70.84043241,817.9705746,1388.337758,1,2578.457022
93_74,180,406.4454041,543.8353999,252.1248645,588.2913504,35.01734232,885.020556,1202.405669,1,1790.697019
93_75,180,411.8102983,551.0137794,216.056082,504.1308579,30.00778919,896.7024242,1178.88016,1,1683.011018
93_76,180,404.4163047,541.1204077,213.2556026,497.5964059,29.61883371,880.6022635,1158.792315,1,1656.388721
93_77,180,382.2499689,511.461226,233.5076845,544.8512638,32.43162288,832.3358477,1127.218879,1,1672.070143
93_78,180,620.4572763,830.1893134,95.83280828,223.6098859,13.31011227,1351.023872,1546.479398,1,1770.089284
93_79,180,362.1604636,484.580902,191.2360793,446.2175182,26.56056658,788.5916574,1037.977445,1,1484.194963
93_80,180,405.7755732,542.9391472,189.2472301,441.5768701,26.28433753,883.5620227,1137.96195,1,1579.53882
93_81,180,374.2987726,500.8223014,165.6051851,386.4120984,23.00072017,815.0223978,1040.726259,1,1427.138358
93_82,180,366.4036938,490.2584636,140.8078086,328.5515533,19.5566401,797.8311418,997.4699661,1,1326.021519
93_83,180,367.7715422,492.0886833,194.0413638,452.7631822,26.95018944,800.8095835,1053.901589,1,1506.664771
93_84,180,378.6525556,506.6477857,219.8812057,513.0561466,30.53905638,824.502607,1105.181547,1,1618.237694
93_85,180,369.2313528,494.0419509,246.7172311,575.6735391,34.26628212,803.9882696,1109.990535,1,1685.664074
93_86,180,360.8385051,482.8120843,217.9049936,508.4449849,30.26458246,785.7131393,1061.555583,1,1570.000568
93_87,180,422.3788921,565.1548557,199.7091963,465.9881247,27.7373884,919.7151651,1187.242944,1,1653.231069
93_88,180,411.7109026,550.8807852,206.3272836,481.4303283,28.65656719,896.4859936,1168.918971,1,1650.3493
93_89,180,399.7442039,534.8690053,207.9211877,485.149438,28.87794276,870.4289285,1142.534397,1,1627.683835
93_90,180,371.4575323,497.0206418,209.3103052,488.3907121,29.07087575,808.8356971,1077.788479,1,1566.179191
93_91,180,350.2332395,468.6219402,206.0094128,480.6886298,28.61241847,762.6205469,1024.864593,1,1505.553222
93_92,180,368.0316714,492.4367434,223.1126301,520.5961368,30.98786532,801.3760056,1083.581045,1,1604.177182
93_93,180,380.4297622,509.0257383,206.0873926,480.8705827,28.623249,828.3724119,1095.542893,1,1576.413476
93_94,180,371.9997141,497.7460964,210.5916449,491.3805048,29.2488396,810.0162789,1080.337455,1,1571.71796
93_95,180,348.7439148,466.6291819,204.8234231,477.9213205,28.44769768,759.3775949,1020.19652,1,1498.11784
93_96,180,358.1459367,479.209352,183.5567468,428.2990759,25.49399264,779.8501665,1020.912036,1,1449.211111
93_97,180,382.3123621,511.5447099,190.6669512,444.8895527,26.48152102,832.4717068,1084.524023,1,1529.413576
93_98,180,362.8202183,485.4636724,228.7646747,533.7842409,31.77287151,790.0282499,1077.048565,1,1610.832806
93_99,180,365.6902956,489.3039167,214.0939936,499.5526516,29.73527691,796.2777423,1069.088206,1,1568.640858
94_100,180,350.6190909,469.1382203,212.534183,495.9130937,29.51863656,763.4607248,1032.291494,1,1528.204588
94_101,180,349.8419663,468.0984056,208.1517215,485.6873501,28.90996134,761.7685632,1026.092093,1,1511.779444
94_102,180,355.2091309,475.2798231,204.0543309,476.1267721,28.34087932,773.4553752,1034.543285,1,1510.670057
94_103,180,410.2785513,548.9642589,187.7735553,438.1382956,26.07966047,893.3670992,1147.016365,1,1585.154661
94_104,180,478.2297845,639.8849229,210.3750314,490.8750732,29.21875438,1041.328517,1328.489739,1,1819.364812
94_105,180,402.0268071,537.9231926,268.8352561,627.2822642,37.33823004,875.3992165,1208.785256,1,1836.06752
94_106,180,370.7079184,496.0176373,210.2083418,490.4861308,29.19560305,807.2034392,1076.933897,1,1567.420028
94_107,180,420.0320222,562.0146776,198.4695508,463.0956186,27.56521542,914.6049384,1180.516251,1,1643.611869
94_108,180,399.8391122,534.9959953,181.8375746,424.2876739,25.25521871,870.635588,1116.672682,1,1540.960356
94_109,180,356.8364514,477.4572237,178.9529974,417.5569939,24.85458299,776.9988082,1013.246672,1,1430.803666
94_110,178.96141,343.4124356,459.4955124,160.4788211,374.4505824,22.28872516,747.7684865,963.386769,1,1337.837351
94_111,180,358.2128695,479.2989099,162.368317,378.8594063,22.55115516,779.9959102,999.8800964,1,1378.739503
94_112,180,363.9107843,486.9228805,173.0419372,403.7645201,24.03360241,792.4029192,1023.875602,1,1427.640122
94_113,180,350.1472053,468.506824,95.60299235,223.0736488,13.27819339,762.4332104,914.2570217,1,1137.33067
94_114,163.4823827,313.7094371,419.7520638,170.236271,397.2179655,23.64392654,683.0912533,903.6977719,1,1300.915737
94_115,180,348.6871214,466.5531906,183.9649557,429.2515633,25.55068832,759.2539291,999.2052678,1,1428.456831
94_116,177.2119889,340.0554384,455.0037557,194.8644885,454.6838063,27.06451231,740.4587434,989.9236825,1,1444.607489
94_117,180,346.4418206,463.5489149,189.9419104,443.1977908,26.38082091,754.3648656,999.9326458,1,1443.130437
94_118,160.7008736,308.3719469,412.6103515,200.8285332,468.5999108,27.89285186,671.4690562,921.8108316,1,1390.410742
94_119,154.1935006,295.8848255,395.9022314,215.1901849,502.1104313,29.8875257,644.2787892,906.9772418,1,1409.087673
94_120,156.7861628,300.8599342,402.559067,184.481401,430.4566023,25.62241683,655.1119132,887.9004022,1,1318.357005
94_121,164.1464937,314.9838123,421.4572137,197.54755,460.9442833,27.43715974,685.8661604,933.988576,1,1394.932859
94_122,180,376.7427906,504.0924664,163.3263881,381.0949054,22.68422058,820.344161,1044.161645,1,1425.25655
94_123,180,360.4990671,482.3579067,179.3518868,418.4877358,24.9099843,784.9740249,1022.208861,1,1440.696596
94_124,173.8145979,333.5361204,446.2807245,194.2697781,453.2961488,26.98191364,726.2631579,974.0866229,1,1427.382772
94_125,180,345.6492051,462.488373,173.9190462,405.8111078,24.1554231,752.6389733,982.0566243,1,1387.867732
94_126,176.574648,338.8324329,453.3673398,161.5988389,377.0639574,22.4442832,737.7956919,953.7986116,1,1330.862569
94_127,179.7907951,345.0039583,461.6250147,199.4016468,465.270509,27.69467318,751.2339713,1006.03062,1,1471.301129
94_128,180,396.0194772,529.8852159,195.1687908,455.3938452,27.10677653,862.3184672,1121.073484,1,1576.467329
