Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6, TSUM7,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
83_147,88.55936213,369.8655708,247.4452764,325.5858897,382.2158023,764.4316046,47.77697529,903.8264302,1325.112539,35,1,2089.544144
83_148,88.00535795,367.5517886,245.8973236,323.5491097,319.3445153,638.6890306,39.91806441,898.1723287,1256.342737,35,1,1895.031768
83_149,87.01818813,363.4289029,243.139055,319.9198089,297.5210944,595.0421888,37.1901368,888.0973897,1224.008861,35,1,1819.05105
83_150,89.78954449,375.0033913,250.8825507,330.108619,255.2335382,510.4670764,31.90419227,916.3815267,1211.228099,35,1,1721.695175
83_151,85.33433047,356.3963209,238.4341586,313.7291557,334.4437447,668.8874895,41.80546809,870.9121365,1243.00338,35,1,1911.890869
83_152,77.48912795,323.6310634,216.5137398,284.8864994,274.1891772,548.3783545,34.27364715,790.8449227,1099.22048,35,1,1647.598834
83_153,70.877122,296.0162151,198.0390173,260.5776541,293.3626105,586.725221,36.67032631,723.363568,1047.995497,35,1,1634.720718
83_154,81.37649315,339.8665298,227.3754955,299.1782832,260.7747782,521.5495563,32.59684727,830.5189145,1127.195087,35,1,1648.744643
83_155,81.97394904,342.3617868,229.0448575,301.3748122,240.8717451,481.7434901,30.10896813,836.6164791,1113.653202,35,1,1595.396692
83_156,87.53939093,365.6056911,244.5953569,321.8359956,299.1119442,598.2238884,37.38899302,893.4167242,1231.148988,35,1,1829.372876
83_157,75.22111501,314.1587741,210.1766448,276.5482166,183.6886207,367.3772413,22.96107758,767.6978494,984.5722561,35,1,1351.949497
83_158,83.55040139,348.9457936,233.4496508,307.1705929,199.5306863,399.0613727,24.94133579,852.7055662,1089.096724,35,1,1488.158096
83_159,68.35101991,285.466024,190.9807909,251.2905141,175.6283359,351.2566718,21.95354199,697.5824672,903.3656648,35,1,1254.622337
83_160,78.35833889,327.2612973,218.9424174,288.0821279,216.5543571,433.1087143,27.06929464,799.7159873,1050.8402,35,1,1483.948914
83_161,81.68090995,341.1379176,228.2260718,300.2974627,244.2597167,488.5194334,30.53246458,833.6257566,1113.921169,35,1,1602.440602
83_162,94.17358575,393.3132106,263.1320777,346.2264177,310.9614268,621.9228536,38.87017835,961.1245359,1313.633133,35,1,1935.555986
83_163,101.9133499,425.638108,284.7578894,374.6814331,275.5464555,551.0929109,34.44330693,1040.115659,1360.623886,35,1,1911.716797
83_164,102.7961977,429.3252958,287.22467,377.927197,297.8944876,595.7889752,37.23681095,1049.125899,1392.37165,35,1,1988.160625
83_165,117.3654117,490.1731895,327.9327679,431.4904837,216.3167475,432.6334951,27.03959344,1197.817583,1465.913189,35,1,1898.546684
83_166,101.7105758,424.791228,284.1913147,373.9359401,361.4910354,722.9820707,45.18637942,1038.04617,1444.409518,35,1,2167.391589
83_167,98.75001481,412.4265319,275.9191589,363.0515245,280.7744763,561.5489525,35.09680953,1007.831032,1332.171692,35,1,1893.720644
83_168,95.92301298,400.619642,268.0201832,352.6581355,281.5407192,563.0814384,35.1925899,978.9789844,1302.83868,35,1,1865.920118
83_169,96.75647015,404.1005513,270.3489606,355.7223162,285.8597463,571.7194927,35.73246829,987.4851502,1316.031574,35,1,1887.751067
83_74,72.64569257,303.402598,202.9806115,267.0797517,271.9168281,543.8336562,33.98960351,741.413391,1045.379789,35,1,1589.213446
83_75,75.13362344,313.7933681,209.932183,276.2265564,320.8337547,641.6675093,40.10421933,766.8049208,1120.785862,35,1,1762.453371
83_76,72.89071277,304.4259177,203.6652268,267.9805613,316.6102298,633.2204596,39.57627872,743.9140384,1092.681936,35,1,1725.902395
83_77,73.39848434,306.5466107,205.0840003,269.8473686,306.2146299,612.4292599,38.27682874,749.0962953,1087.692609,35,1,1700.121869
83_78,70.83563706,295.8429544,197.9231035,260.4251359,259.7528348,519.5056696,32.46910435,722.9401775,1013.944029,35,1,1533.449698
83_79,70.0190439,292.4324771,195.6414461,257.4229552,271.8779569,543.7559137,33.98474461,714.6061238,1017.374835,35,1,1561.130749
83_80,68.56870975,286.3751992,191.5890419,252.0908443,275.5933524,551.1867049,34.44916905,699.804184,1005.648438,35,1,1556.835143
83_81,72.70693758,303.658386,203.1517373,267.3049172,255.5956598,511.1913195,31.94945747,742.0384504,1029.7107,35,1,1540.90202
83_82,84.51352714,352.96826,236.1407375,310.7114964,244.2939717,488.5879434,30.53674646,862.5351144,1144.114466,35,1,1632.702409
83_83,80.19596707,334.9360974,224.0769667,294.8381138,208.2103203,416.4206406,26.02629004,818.4706042,1062.061498,35,1,1478.482139
83_84,79.18327866,330.706634,221.2473962,291.1149947,206.9694031,413.9388063,25.87117539,808.1352255,1050.038428,35,1,1463.977234
83_85,81.84731403,341.8328994,228.6910244,300.9092424,235.6820281,471.3640561,29.46025351,835.3240571,1107.115194,35,1,1578.47925
83_86,78.95986351,329.7735472,220.6231479,290.2936154,211.6189393,423.2378787,26.45236742,805.8550767,1052.30925,35,1,1475.547129
83_87,78.65935151,328.5184677,219.7834821,289.1887919,230.6656343,461.3312685,28.83320428,802.7880866,1068.156376,35,1,1529.487644
83_88,75.35291628,314.7092382,210.544913,277.0327801,261.6531356,523.3062712,32.70664195,769.0429977,1063.940067,35,1,1587.246338
83_89,82.6966311,345.3800471,231.0641162,304.0317316,193.7147333,387.4294665,24.21434166,843.9920871,1074.190628,35,1,1461.620095
83_90,81.77386869,341.5261571,228.4858095,300.6392227,212.2121412,424.4242824,26.52651765,834.5744825,1082.86333,35,1,1507.287613
83_91,78.41335792,327.4910827,219.096147,288.2844037,210.2052705,420.410541,26.27565881,800.277505,1045.076904,35,1,1465.487445
83_92,82.69923084,345.3909049,231.0713802,304.0412894,262.9882663,525.9765326,32.87353329,844.0186197,1143.491841,35,1,1669.468373
83_93,88.10652727,367.9743193,246.1800026,323.9210557,198.3353956,396.6707913,24.79192446,899.2048509,1136.410773,35,1,1533.081565
83_94,89.86105788,375.3020648,251.0823675,330.3715359,294.7123009,589.4246018,36.83903761,917.1113838,1251.468269,35,1,1840.892871
83_95,88.52096021,369.7051863,247.3379769,325.4447062,216.8985263,433.7970525,27.11231578,903.4345047,1159.386396,35,1,1593.183448
83_96,68.46656519,285.9485955,191.3036379,251.7153129,210.242592,420.485184,26.280324,698.7617087,939.2101383,35,1,1359.695322
83_97,59.72368111,249.4341973,166.8749913,219.5723567,200.7094336,401.4188671,25.08867919,609.5328625,836.5909789,35,1,1238.009846
83_98,55.6568604,232.4492402,155.5118158,204.62081,142.8095048,285.6190095,17.8511881,568.0273688,735.3913708,35,1,1021.01038
83_99,65.16982418,272.1798536,182.0921557,239.5949415,222.8004208,445.6008416,27.8500526,665.1155579,916.6673717,35,1,1362.268213
84_108,98.02256971,409.3883789,273.8865917,360.3770941,280.5976678,561.1953356,35.07470848,1000.406813,1324.249732,35,1,1885.445068
84_109,84.98014916,354.9170931,237.4445343,312.4270185,264.9260489,529.8520979,33.11575612,867.2974037,1169.714695,35,1,1699.566793
84_111,69.73164624,291.2321693,194.8384232,256.3663461,209.9794384,419.9588769,26.24742981,711.6729771,952.4163771,35,1,1372.375254
84_113,50.17178828,209.5409979,140.185879,184.4551037,181.5226174,363.0452348,22.69032717,512.0473681,715.704598,35,1,1078.749833
84_114,59.25776621,247.4883174,165.5731702,217.8594343,160.4775053,320.9550106,20.05968816,604.7777898,791.3984272,35,1,1112.353438
84_115,69.7301414,291.2258843,194.8342185,256.3608136,178.4517249,356.9034499,22.30646562,711.6576188,920.8726414,35,1,1277.776091
84_116,50,132.7303153,88.79845042,116.8400662,127.6138364,255.2276728,15.95172955,324.348024,465.9826683,35,1,721.2103411
84_117,74.4798114,311.0627414,208.1053553,273.8228357,217.3566513,434.7133026,27.16958141,760.132192,1010.347584,35,1,1445.060886
84_118,62.87408472,262.5917653,175.6775896,231.1547229,170.8574825,341.714965,21.35718531,641.685511,840.2815603,35,1,1181.996525
84_119,66.87067971,279.2834267,186.8445462,245.8480869,190.7634533,381.5269066,23.84543166,682.4742893,902.739513,35,1,1284.26642
84_120,89.04345516,371.8873711,248.7978893,327.3656435,279.206206,558.4124121,34.90077575,908.7670267,1227.25711,35,1,1785.669522
84_121,61.18811594,255.5503663,170.9667945,224.9563083,167.2388543,334.4777086,20.90485679,624.478712,818.7123233,35,1,1153.190032
84_122,74.81984819,312.482895,209.0554581,275.0729709,236.2130742,472.4261484,29.52663428,763.6025675,1032.824398,35,1,1505.250547
84_123,87.91010747,367.1539778,245.6311825,323.1989241,244.4098813,488.8197626,30.55123516,897.2002135,1180.393966,35,1,1669.213728
84_124,75.76990672,316.4507865,211.7100334,278.5658332,217.7704003,435.5408006,27.22130003,773.2987531,1024.497053,35,1,1460.037854
84_125,101.7111263,424.7935268,284.1928527,373.9379637,286.0389925,572.077985,35.75487406,1038.051788,1368.963336,35,1,1941.041321
84_126,79.05908146,330.1879281,220.9003746,290.6583873,278.5821714,557.1643429,34.82277143,806.8676835,1120.328861,35,1,1677.493204
84_127,71.83595868,300.0207683,200.7181198,264.1027889,263.4921129,526.9842259,32.93651412,733.1493423,1028.33379,35,1,1555.318016
84_128,70.57602059,294.7586739,197.1977045,259.4706636,244.4306699,488.8613399,30.55383374,720.2905623,995.8577119,35,1,1484.719052
84_129,74.68349637,311.9134257,208.6744751,274.5716775,273.2315335,546.463067,34.15394169,762.2109769,1068.391112,35,1,1614.854179
84_130,68.87143616,287.6395271,192.4348951,253.2038091,256.3709585,512.7419171,32.04636982,702.8937742,989.6491898,35,1,1502.391107
84_131,88.99946839,371.7036617,248.6749851,327.2039275,236.1448983,472.2897966,29.51811229,908.3181029,1183.727473,35,1,1656.017269
84_132,50,198.29343,132.6610977,174.5540757,313.6927416,627.3854831,39.21159269,484.5621143,819.201345,35,1,1446.586828
84_133,92.1692579,384.9421943,257.5317499,338.8575654,242.6816377,485.3632753,30.33520471,940.6686017,1224.013147,35,1,1709.376423
84_134,90.46581109,377.8277988,252.7721191,332.5948933,238.4095264,476.8190527,29.80119079,923.283424,1201.604338,35,1,1678.42339
84_135,92.35034754,385.6985099,258.0377357,339.5233361,255.3742194,510.7484388,31.92177743,942.5167813,1238.633801,35,1,1749.38224
84_136,90.0716595,376.1816363,251.6708132,331.1458065,262.2672091,524.5344181,32.78340113,919.2607592,1221.265465,35,1,1745.799883
84_137,91.34130426,381.4842703,255.21835,335.8136181,240.831265,481.66253,30.10390812,932.2186043,1213.347503,35,1,1695.010033
84_138,94.31035841,393.8844376,263.5142366,346.7292584,290.1780506,580.3561013,36.27225633,962.5204216,1294.305983,35,1,1874.662084
84_139,91.86184363,383.6582876,256.6727983,337.7273658,255.9242037,511.8484073,31.99052546,937.5311678,1233.982655,35,1,1745.831063
84_140,95.81448773,400.1663895,267.7169509,352.2591456,229.666585,459.33317,28.70832313,977.8713885,1249.809071,35,1,1709.142241
84_141,92.08055158,384.571715,257.283894,338.5314392,253.8253166,507.6506332,31.72816458,939.7632754,1234.212365,35,1,1741.862998
84_142,95.26633656,397.8770522,266.185352,350.243884,250.5660212,501.1320425,31.32075265,972.2770222,1264.872309,35,1,1766.004352
84_143,97.56403654,407.4733286,272.6053961,358.6913103,259.8795821,519.7591641,32.48494776,995.7270778,1298.649617,35,1,1818.408781
84_144,92.50433525,386.341635,258.4679954,340.0894674,278.5120885,557.024177,34.81401106,944.0883617,1263.411186,35,1,1820.435363
84_145,94.00723863,392.6184668,262.6672843,345.6148475,265.4198619,530.8397238,33.17748274,959.4268168,1266.32046,35,1,1797.160184
84_146,84.23126125,351.7893848,235.3520534,309.6737542,276.4146792,552.8293583,34.55183489,859.6543419,1173.229872,35,1,1726.05923
84_147,85.67839305,357.8332882,239.3955099,314.9940917,580.6003978,1161.200796,72.57504973,874.4235987,1492.823288,35,1,2654.024083
84_148,83.90770076,350.438044,234.4479873,308.4841936,257.5777733,515.1555465,32.19722166,856.3521216,1150.947998,35,1,1666.103545
84_149,74.18866359,309.8467711,207.2918541,272.7524393,235.7064222,471.4128443,29.46330277,757.1607717,1025.597487,35,1,1497.010331
84_150,64.00046601,267.2960636,178.8248314,235.2958306,201.7632928,403.5265856,25.2204116,653.1812259,883.1800184,35,1,1286.706604
84_151,86.43684391,361.0009359,241.5147108,317.7825139,291.0931392,582.1862783,36.3866424,882.164259,1211.3913,35,1,1793.577578
84_152,77.35859908,323.0859134,216.1490267,284.4066139,259.453238,518.9064759,32.43165475,789.5127603,1083.094792,35,1,1602.001268
84_153,76.32814138,318.7822371,213.2698067,280.6181664,257.1205554,514.2411109,32.14006943,778.9960303,1069.790766,35,1,1584.031877
84_154,72.1979394,301.5325701,201.7295365,265.4336004,184.1796028,368.3592057,23.02245036,736.8436748,952.8753097,35,1,1321.234515
84_155,69.30186509,289.4372009,193.6375641,254.7862684,245.3591011,490.7182023,30.66988764,707.2866813,983.2201346,35,1,1473.938337
84_156,70.10094364,292.774529,195.8702836,257.7240571,223.5471123,447.0942247,27.94338904,715.4419829,969.9159821,35,1,1417.010207
84_157,69.45332183,290.0697555,194.0607521,255.3430946,223.511624,447.0232479,27.938953,708.8324309,962.9852262,35,1,1410.008474
84_158,72.97691789,304.7859508,203.906094,268.2974919,243.2034422,486.4068844,30.40043027,744.7938377,1020.192979,35,1,1506.599863
84_159,78.08678712,326.1271694,218.1836698,287.0837758,184.7979658,369.5959315,23.09974572,796.9445618,1016.192581,35,1,1385.788512
84_160,57.25497029,239.1236991,159.9771228,210.496214,127.3554713,254.7109425,15.91943391,584.3374903,736.9525072,35,1,991.6634497
84_161,79.07299173,330.2460239,220.9392415,290.709528,271.8265239,543.6530477,33.97831548,807.0096501,1113.721317,35,1,1657.374365
84_162,96.0078561,400.9739868,268.2572449,352.9700587,295.7111586,591.4223172,36.96389483,979.8448834,1317.912449,35,1,1909.334766
84_163,101.7860382,425.1063942,284.4021653,374.2133751,364.2241306,728.4482612,45.52801632,1038.81633,1447.946065,35,1,2176.394326
84_164,106.4491986,444.5819466,297.4315842,391.3573473,252.538343,505.076686,31.56729288,1086.407996,1385.909221,35,1,1890.985907
84_165,104.1070198,434.7999058,290.8872611,382.7463959,278.1813953,556.3627906,34.77267441,1062.503995,1386.614958,35,1,1942.977749
84_166,105.441483,440.3732521,294.6159083,387.6525106,252.7714121,505.5428242,31.59642651,1076.12337,1375.413083,35,1,1880.955907
84_167,100.9764247,421.7250673,282.14001,371.2368549,261.2650649,522.5301299,32.65813312,1030.55351,1336.366997,35,1,1858.897127
84_168,97.78199923,408.3836434,273.2144095,359.4926438,313.4796842,626.9593683,39.18496052,997.9515794,1354.570381,35,1,1981.529749
84_169,100.1636016,418.3303357,279.8688868,368.2485349,243.1526063,486.3052127,30.39407579,1022.257933,1309.600364,35,1,1795.905576
84_170,96.53558077,403.1780134,269.7317697,354.910223,347.3601058,694.7202116,43.42001322,985.2307793,1375.180112,35,1,2069.900323
84_171,98.56658643,411.6604487,275.4066384,362.3771555,338.1529599,676.3059198,42.26911999,1005.958984,1387.597203,35,1,2063.903122
84_73,68.58171885,286.4295313,191.6253908,252.1386719,409.0182424,818.0364849,51.12728031,699.9369534,1139.211836,35,1,1957.248321
84_74,71.30246901,297.7926644,199.2274869,262.1414298,304.6374501,609.2749002,38.07968126,727.7046095,1063.799031,35,1,1673.073931
84_75,74.00524655,309.0807352,206.7793653,272.078112,320.9468242,641.8936483,40.11835302,755.288839,1108.885037,35,1,1750.778685
84_76,72.52933281,302.9166249,202.6554887,266.6519585,339.2348136,678.4696273,42.4043517,740.2258371,1111.458886,35,1,1789.928513
84_77,71.78362107,299.8021818,200.5718823,263.9103712,292.737433,585.474866,36.59217912,732.6151908,1057.021868,35,1,1642.496734
84_78,68.58025226,286.4234061,191.621293,252.13328,209.972753,419.9455059,26.24659412,699.9219855,940.1507321,35,1,1360.096238
84_79,69.82840358,291.6362734,195.1087746,256.7220716,254.0461942,508.0923884,31.75577428,712.6604711,997.5133139,35,1,1505.605702
84_80,70.38829152,293.9746289,196.6731674,258.7804832,284.4437286,568.8874573,35.55546608,718.3746215,1033.872008,35,1,1602.759465
84_81,80.00719719,334.1477055,223.5495215,294.1441069,212.5921004,425.1842009,26.57401256,816.544041,1064.433434,35,1,1489.617635
84_82,82.7682601,345.6792035,231.2642561,304.2950735,245.5743746,491.1487493,30.69679683,844.7231242,1126.812908,35,1,1617.961657
84_83,81.58644999,340.7434084,227.9621396,299.9501834,254.0184228,508.0368455,31.75230284,832.6617093,1122.674154,35,1,1630.711
84_84,86.91953923,363.0168987,242.8634183,319.5571291,207.3903256,414.7806512,25.9237907,887.0905906,1132.827772,35,1,1547.608423
84_85,84.74597492,353.9390713,236.7902239,311.5660838,216.9573337,433.9146674,27.11966671,864.907449,1119.252713,35,1,1553.16738
84_86,83.66352582,349.4182545,233.7657338,307.5864916,198.8510362,397.7020724,24.85637952,853.8601009,1089.621516,35,1,1487.323588
84_87,82.53703651,344.713505,230.6181902,303.4449868,201.7494852,403.4989704,25.21868565,842.3632836,1080.526167,35,1,1484.025138
84_88,79.24882527,330.9803875,221.4305411,291.3559749,256.897736,513.795472,32.112217,808.8041865,1100.66464,35,1,1614.460112
84_89,81.23061429,339.2572711,226.9678928,298.6419639,217.9668596,435.9337191,27.24585745,829.0300921,1082.833987,35,1,1518.767706
84_90,84.16384688,351.5078307,235.1636897,309.4259072,213.9208679,427.8417358,26.74010849,858.9663187,1110.018295,35,1,1537.860031
84_91,80.44792043,335.9883732,224.780954,295.764413,240.3936756,480.7873513,30.04920945,821.0420106,1096.927416,35,1,1577.714767
84_92,82.23139659,343.4370089,229.7641962,302.3213106,245.9075117,491.8150235,30.73843897,839.2439584,1121.430027,35,1,1613.245051
84_93,86.2484147,360.2139668,240.9882174,317.0897595,261.9952773,523.9905546,32.74940966,880.2411726,1180.287221,35,1,1704.277776
84_94,87.26026813,364.4399429,243.815455,320.8098089,241.9600464,483.9200928,30.2450058,890.5680297,1171.025253,35,1,1654.945346
84_95,86.9964556,363.3381377,243.0783317,319.8399099,255.2396722,510.4793443,31.90495902,887.87559,1181.496051,35,1,1691.975396
84_96,74.7053579,312.0047297,208.7355587,274.6520507,248.9042728,497.8085456,31.1130341,762.434093,1044.296612,35,1,1542.105157
84_97,67.02844401,279.9423247,187.2853582,246.4281026,163.8739902,327.7479803,20.48424877,684.0844132,877.5297756,35,1,1205.277756
84_98,50.78130082,212.0866091,141.8889287,186.6959587,216.5525679,433.1051357,27.06907098,518.2679814,757.2240643,35,1,1190.3292
84_99,50,167.3748098,111.9761052,147.3369805,111.4289564,222.8579127,13.92861954,409.0074579,538.1168519,35,1,760.9747646
85_100,50,194.0161136,129.7995127,170.7888324,161.1670329,322.3340657,20.14587911,474.1097989,655.7714917,35,1,978.1055574
85_108,93.95749032,392.4106944,262.5282817,345.4319493,259.7318371,519.4636742,32.46647964,958.9190914,1260.102762,35,1,1779.566437
