row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
76,108,76108,76_108,Historical,WW,306,144,199
71,118,71118,71_118,Historical,WW,306,144,199
61,82,61082,61_82,Historical,WW,306,144,199
59,130,59130,59_130,Historical,WW,306,144,199
57,43,57043,57_43,Historical,WW,306,144,199
62,57,62057,62_57,Historical,WW,306,144,199
74,117,74117,74_117,Historical,WW,306,144,199
55,152,55152,55_152,Historical,WW,306,144,199
65,111,65111,65_111,Historical,WW,306,144,199
66,111,66111,66_111,Historical,WW,306,144,199
47,62,47062,47_62,Historical,WW,306,144,199
67,56,67056,67_56,Historical,WW,306,144,199
64,124,64124,64_124,Historical,WW,306,144,199
54,145,54145,54_145,Historical,WW,306,144,199
66,58,66058,66_58,Historical,WW,306,144,199
73,114,73114,73_114,Historical,WW,306,144,199
53,72,53072,53_72,Historical,WW,306,144,199
54,72,54072,54_72,Historical,WW,306,144,199
56,61,56061,56_61,Historical,WW,306,144,199
59,52,59052,59_52,Historical,WW,306,144,199
65,162,65162,65_162,Historical,WW,306,144,199
72,75,72075,72_75,Historical,WW,306,144,199
62,126,62126,62_126,Historical,WW,306,144,199
62,160,62160,62_160,Historical,WW,306,144,199
63,160,63160,63_160,Historical,WW,306,144,199
64,115,64115,64_115,Historical,WW,306,144,199
63,72,63072,63_72,Historical,WW,306,144,199
63,115,63115,63_115,Historical,WW,306,144,199
69,93,69093,69_93,Historical,WW,306,144,199
54,155,54155,54_155,Historical,WW,306,144,199
56,127,56127,56_127,Historical,WW,306,144,199
71,92,71092,71_92,Historical,WW,306,144,199
67,62,67062,67_62,Historical,WW,306,144,199
57,125,57125,57_125,Historical,WW,306,144,199
53,65,53065,53_65,Historical,WW,306,144,199
64,164,64164,64_164,Historical,WW,306,144,199
55,65,55065,55_65,Historical,WW,306,144,199
63,125,63125,63_125,Historical,WW,306,144,199
57,65,57065,57_65,Historical,WW,306,144,199
61,129,61129,61_129,Historical,WW,306,144,199
57,57,57057,57_57,Historical,WW,306,144,199
66,87,66087,66_87,Historical,WW,306,144,199
74,113,74113,74_113,Historical,WW,306,144,199
49,154,49154,49_154,Historical,WW,306,144,199
68,110,68110,68_110,Historical,WW,306,144,199
62,82,62082,62_82,Historical,WW,306,144,199
73,79,73079,73_79,Historical,WW,306,144,199
65,114,65114,65_114,Historical,WW,306,144,199
64,114,64114,64_114,Historical,WW,306,144,199
66,114,66114,66_114,Historical,WW,306,144,199
60,106,60106,60_106,Historical,WW,306,144,199
75,110,75110,75_110,Historical,WW,306,144,199
69,121,69121,69_121,Historical,WW,306,144,199
67,111,67111,67_111,Historical,WW,306,144,199
69,111,69111,69_111,Historical,WW,306,144,199
59,53,59053,59_53,Historical,WW,306,144,199
45,155,45155,45_155,Historical,WW,306,144,199
57,123,57123,57_123,Historical,WW,306,144,199
73,116,73116,73_116,Historical,WW,306,144,199
76,114,76114,76_114,Historical,WW,306,144,199
47,63,47063,47_63,Historical,WW,306,144,199
64,63,64063,64_63,Historical,WW,306,144,199
71,75,71075,71_75,Historical,WW,306,144,199
52,63,52063,52_63,Historical,WW,306,144,199
49,151,49151,49_151,Historical,WW,306,144,199
64,123,64123,64_123,Historical,WW,306,144,199
62,51,62051,62_51,Historical,WW,306,144,199
65,161,65161,65_161,Historical,WW,306,144,199
69,81,69081,69_81,Historical,WW,306,144,199
69,95,69095,69_95,Historical,WW,306,144,199
53,144,53144,53_144,Historical,WW,306,144,199
65,62,65062,65_62,Historical,WW,306,144,199
63,86,63086,63_86,Historical,WW,306,144,199
65,113,65113,65_113,Historical,WW,306,144,199
55,131,55131,55_131,Historical,WW,306,144,199
56,128,56128,56_128,Historical,WW,306,144,199
66,63,66063,66_63,Historical,WW,306,144,199
54,105,54105,54_105,Historical,WW,306,144,199
55,105,55105,55_105,Historical,WW,306,144,199
71,109,71109,71_109,Historical,WW,306,144,199
60,128,60128,60_128,Historical,WW,306,144,199
61,105,61105,61_105,Historical,WW,306,144,199
59,77,59077,59_77,Historical,WW,306,144,199
62,128,62128,62_128,Historical,WW,306,144,199
65,64,65064,65_64,Historical,WW,306,144,199
69,87,69087,69_87,Historical,WW,306,144,199
63,77,63077,63_77,Historical,WW,306,144,199
65,116,65116,65_116,Historical,WW,306,144,199
70,78,70078,70_78,Historical,WW,306,144,199
55,48,55048,55_48,Historical,WW,306,144,199
56,48,56048,56_48,Historical,WW,306,144,199
68,121,68121,68_121,Historical,WW,306,144,199
78,117,78117,78_117,Historical,WW,306,144,199
63,58,63058,63_58,Historical,WW,306,144,199
64,58,64058,64_58,Historical,WW,306,144,199
60,159,60159,60_159,Historical,WW,306,144,199
43,153,43153,43_153,Historical,WW,306,144,199
44,153,44153,44_153,Historical,WW,306,144,199
75,114,75114,75_114,Historical,WW,306,144,199
44,155,44155,44_155,Historical,WW,306,144,199
73,92,73092,73_92,Historical,WW,306,144,199
58,64,58064,58_64,Historical,WW,306,144,199
67,162,67162,67_162,Historical,WW,306,144,199
60,119,60119,60_119,Historical,WW,306,144,199
52,153,52153,52_153,Historical,WW,306,144,199
51,69,51069,51_69,Historical,WW,306,144,199
65,107,65107,65_107,Historical,WW,306,144,199
67,95,67095,67_95,Historical,WW,306,144,199
68,95,68095,68_95,Historical,WW,306,144,199
67,115,67115,67_115,Historical,WW,306,144,199
65,61,65061,65_61,Historical,WW,306,144,199
62,157,62157,62_157,Historical,WW,306,144,199
52,129,52129,52_129,Historical,WW,306,144,199
56,132,56132,56_132,Historical,WW,306,144,199
65,163,65163,65_163,Historical,WW,306,144,199
59,64,59064,59_64,Historical,WW,306,144,199
66,108,66108,66_108,Historical,WW,306,144,199
54,144,54144,54_144,Historical,WW,306,144,199
62,127,62127,62_127,Historical,WW,306,144,199
56,133,56133,56_133,Historical,WW,306,144,199
46,59,46059,46_59,Historical,WW,306,144,199
67,117,67117,67_117,Historical,WW,306,144,199
67,164,67164,67_164,Historical,WW,306,144,199
59,121,59121,59_121,Historical,WW,306,144,199
68,88,68088,68_88,Historical,WW,306,144,199
61,158,61158,61_158,Historical,WW,306,144,199
63,152,63152,63_152,Historical,WW,306,144,199
53,129,53129,53_129,Historical,WW,306,144,199
62,56,62056,62_56,Historical,WW,306,144,199
67,163,67163,67_163,Historical,WW,306,144,199
68,163,68163,68_163,Historical,WW,306,144,199
77,117,77117,77_117,Historical,WW,306,144,199
63,124,63124,63_124,Historical,WW,306,144,199
69,82,69082,69_82,Historical,WW,306,144,199
72,82,72082,72_82,Historical,WW,306,144,199
73,78,73078,73_78,Historical,WW,306,144,199
61,85,61085,61_85,Historical,WW,306,144,199
74,114,74114,74_114,Historical,WW,306,144,199
72,116,72116,72_116,Historical,WW,306,144,199
60,118,60118,60_118,Historical,WW,306,144,199
57,130,57130,57_130,Historical,WW,306,144,199
56,125,56125,56_125,Historical,WW,306,144,199
69,96,69096,69_96,Historical,WW,306,144,199
70,75,70075,70_75,Historical,WW,306,144,199
52,146,52146,52_146,Historical,WW,306,144,199
53,153,53153,53_153,Historical,WW,306,144,199
55,63,55063,55_63,Historical,WW,306,144,199
65,115,65115,65_115,Historical,WW,306,144,199
65,123,65123,65_123,Historical,WW,306,144,199
64,61,64061,64_61,Historical,WW,306,144,199
60,158,60158,60_158,Historical,WW,306,144,199
64,62,64062,64_62,Historical,WW,306,144,199
63,78,63078,63_78,Historical,WW,306,144,199
66,116,66116,66_116,Historical,WW,306,144,199
72,79,72079,72_79,Historical,WW,306,144,199
63,114,63114,63_114,Historical,WW,306,144,199
61,125,61125,61_125,Historical,WW,306,144,199
71,78,71078,71_78,Historical,WW,306,144,199
63,161,63161,63_161,Historical,WW,306,144,199
60,129,60129,60_129,Historical,WW,306,144,199
71,90,71090,71_90,Historical,WW,306,144,199
62,129,62129,62_129,Historical,WW,306,144,199
68,122,68122,68_122,Historical,WW,306,144,199
61,159,61159,61_159,Historical,WW,306,144,199
53,71,53071,53_71,Historical,WW,306,144,199
65,106,65106,65_106,Historical,WW,306,144,199
54,143,54143,54_143,Historical,WW,306,144,199
45,125,45125,45_125,Historical,WW,306,144,199
69,119,69119,69_119,Historical,WW,306,144,199
76,109,76109,76_109,Historical,WW,306,144,199
65,63,65063,65_63,Historical,WW,306,144,199
67,121,67121,67_121,Historical,WW,306,144,199
62,58,62058,62_58,Historical,WW,306,144,199
75,105,75105,75_105,Historical,WW,306,144,199
54,150,54150,54_150,Historical,WW,306,144,199
66,56,66056,66_56,Historical,WW,306,144,199
64,161,64161,64_161,Historical,WW,306,144,199
60,152,60152,60_152,Historical,WW,306,144,199
62,86,62086,62_86,Historical,WW,306,144,199
43,126,43126,43_126,Historical,WW,306,144,199
57,124,57124,57_124,Historical,WW,306,144,199
60,130,60130,60_130,Historical,WW,306,144,199
66,113,66113,66_113,Historical,WW,306,144,199
64,77,64077,64_77,Historical,WW,306,144,199
54,73,54073,54_73,Historical,WW,306,144,199
72,91,72091,72_91,Historical,WW,306,144,199
50,69,50069,50_69,Historical,WW,306,144,199
68,165,68165,68_165,Historical,WW,306,144,199
52,69,52069,52_69,Historical,WW,306,144,199
59,133,59133,59_133,Historical,WW,306,144,199
52,131,52131,52_131,Historical,WW,306,144,199
69,113,69113,69_113,Historical,WW,306,144,199
68,113,68113,68_113,Historical,WW,306,144,199
66,61,66061,66_61,Historical,WW,306,144,199
64,86,64086,64_86,Historical,WW,306,144,199
62,158,62158,62_158,Historical,WW,306,144,199
70,119,70119,70_119,Historical,WW,306,144,199
62,116,62116,62_116,Historical,WW,306,144,199
63,56,63056,63_56,Historical,WW,306,144,199
47,131,47131,47_131,Historical,WW,306,144,199
66,122,66122,66_122,Historical,WW,306,144,199
67,122,67122,67_122,Historical,WW,306,144,199
60,131,60131,60_131,Historical,WW,306,144,199
71,82,71082,71_82,Historical,WW,306,144,199
68,111,68111,68_111,Historical,WW,306,144,199
70,82,70082,70_82,Historical,WW,306,144,199
70,77,70077,70_77,Historical,WW,306,144,199
53,143,53143,53_143,Historical,WW,306,144,199
71,79,71079,71_79,Historical,WW,306,144,199
54,69,54069,54_69,Historical,WW,306,144,199
65,108,65108,65_108,Historical,WW,306,144,199
59,127,59127,59_127,Historical,WW,306,144,199
65,56,65056,65_56,Historical,WW,306,144,199
64,56,64056,64_56,Historical,WW,306,144,199
64,116,64116,64_116,Historical,WW,306,144,199
66,107,66107,66_107,Historical,WW,306,144,199
62,115,62115,62_115,Historical,WW,306,144,199
58,77,58077,58_77,Historical,WW,306,144,199
66,164,66164,66_164,Historical,WW,306,144,199
67,113,67113,67_113,Historical,WW,306,144,199
46,131,46131,46_131,Historical,WW,306,144,199
46,129,46129,46_129,Historical,WW,306,144,199
69,80,69080,69_80,Historical,WW,306,144,199
58,124,58124,58_124,Historical,WW,306,144,199
64,113,64113,64_113,Historical,WW,306,144,199
71,108,71108,71_108,Historical,WW,306,144,199
69,166,69166,69_166,Historical,WW,306,144,199
61,127,61127,61_127,Historical,WW,306,144,199
58,133,58133,58_133,Historical,WW,306,144,199
56,57,56057,56_57,Historical,WW,306,144,199
78,119,78119,78_119,Historical,WW,306,144,199
62,152,62152,62_152,Historical,WW,306,144,199
61,152,61152,61_152,Historical,WW,306,144,199
58,129,58129,58_129,Historical,WW,306,144,199
57,131,57131,57_131,Historical,WW,306,144,199
72,78,72078,72_78,Historical,WW,306,144,199
45,129,45129,45_129,Historical,WW,306,144,199
63,116,63116,63_116,Historical,WW,306,144,199
65,164,65164,65_164,Historical,WW,306,144,199
61,78,61078,61_78,Historical,WW,306,144,199
58,131,58131,58_131,Historical,WW,306,144,199
60,78,60078,60_78,Historical,WW,306,144,199
71,119,71119,71_119,Historical,WW,306,144,199
51,130,51130,51_130,Historical,WW,306,144,199
69,89,69089,69_89,Historical,WW,306,144,199
62,125,62125,62_125,Historical,WW,306,144,199
70,90,70090,70_90,Historical,WW,306,144,199
63,164,63164,63_164,Historical,WW,306,144,199
43,154,43154,43_154,Historical,WW,306,144,199
59,129,59129,59_129,Historical,WW,306,144,199
59,131,59131,59_131,Historical,WW,306,144,199
56,131,56131,56_131,Historical,WW,306,144,199
49,131,49131,49_131,Historical,WW,306,144,199
62,163,62163,62_163,Historical,WW,306,144,199
71,91,71091,71_91,Historical,WW,306,144,199
60,127,60127,60_127,Historical,WW,306,144,199
45,131,45131,45_131,Historical,WW,306,144,199
52,130,52130,52_130,Historical,WW,306,144,199
50,130,50130,50_130,Historical,WW,306,144,199
48,131,48131,48_131,Historical,WW,306,144,199
64,108,64108,64_108,Historical,WW,306,144,199
62,161,62161,62_161,Historical,WW,306,144,199
63,108,63108,63_108,Historical,WW,306,144,199
62,117,62117,62_117,Historical,WW,306,144,199
45,130,45130,45_130,Historical,WW,306,144,199
46,130,46130,46_130,Historical,WW,306,144,199
76,112,76112,76_112,Historical,WW,306,144,199
48,42,48042,48_42,Historical,WW,311,118,173
49,42,49042,49_42,Historical,WW,311,118,173
50,56,50056,50_56,Historical,WW,311,118,173
51,56,51056,51_56,Historical,WW,311,118,173
48,43,48043,48_43,Historical,WW,311,118,173
49,43,49043,49_43,Historical,WW,311,118,173
50,43,50043,50_43,Historical,WW,311,118,173
51,43,51043,51_43,Historical,WW,311,118,173
47,59,47059,47_59,Historical,WW,311,118,173
60,77,60077,60_77,Historical,WW,311,118,173
58,56,58056,58_56,Historical,WW,311,118,173
62,77,62077,62_77,Historical,WW,311,118,173
38,159,38159,38_159,Historical,WW,311,118,173
47,159,47159,47_159,Historical,WW,311,118,173
48,159,48159,48_159,Historical,WW,311,118,173
48,44,48044,48_44,Historical,WW,311,118,173
49,44,49044,49_44,Historical,WW,311,118,173
50,44,50044,50_44,Historical,WW,311,118,173
51,44,51044,51_44,Historical,WW,311,118,173
48,72,48072,48_72,Historical,WW,311,118,173
45,175,45175,45_175,Historical,WW,311,118,173
51,74,51074,51_74,Historical,WW,311,118,173
47,126,47126,47_126,Historical,WW,311,118,173
54,126,54126,54_126,Historical,WW,311,118,173
37,160,37160,37_160,Historical,WW,311,118,173
38,160,38160,38_160,Historical,WW,311,118,173
46,160,46160,46_160,Historical,WW,311,118,173
47,160,47160,47_160,Historical,WW,311,118,173
47,45,47045,47_45,Historical,WW,311,118,173
48,45,48045,48_45,Historical,WW,311,118,173
49,45,49045,49_45,Historical,WW,311,118,173
50,45,50045,50_45,Historical,WW,311,118,173
51,45,51045,51_45,Historical,WW,311,118,173
37,161,37161,37_161,Historical,WW,311,118,173
43,57,43057,43_57,Historical,WW,311,118,173
43,161,43161,43_161,Historical,WW,311,118,173
44,161,44161,44_161,Historical,WW,311,118,173
46,57,46057,46_57,Historical,WW,311,118,173
47,57,47057,47_57,Historical,WW,311,118,173
48,57,48057,48_57,Historical,WW,311,118,173
49,57,49057,49_57,Historical,WW,311,118,173
50,57,50057,50_57,Historical,WW,311,118,173
53,90,53090,53_90,Historical,WW,311,118,173
54,90,54090,54_90,Historical,WW,311,118,173
47,46,47046,47_46,Historical,WW,311,118,173
48,46,48046,48_46,Historical,WW,311,118,173
49,46,49046,49_46,Historical,WW,311,118,173
50,46,50046,50_46,Historical,WW,311,118,173
51,46,51046,51_46,Historical,WW,311,118,173
58,57,58057,58_57,Historical,WW,311,118,173
48,162,48162,48_162,Historical,WW,311,118,173
49,162,49162,49_162,Historical,WW,311,118,173
57,162,57162,57_162,Historical,WW,311,118,173
58,162,58162,58_162,Historical,WW,311,118,173
56,54,56054,56_54,Historical,WW,311,118,173
48,60,48060,48_60,Historical,WW,311,118,173
43,51,43051,43_51,Historical,WW,311,118,173
44,51,44051,44_51,Historical,WW,311,118,173
36,163,36163,36_163,Historical,WW,311,118,173
37,163,37163,37_163,Historical,WW,311,118,173
41,123,41123,41_123,Historical,WW,311,118,173
42,123,42123,42_123,Historical,WW,311,118,173
47,47,47047,47_47,Historical,WW,311,118,173
48,47,48047,48_47,Historical,WW,311,118,173
49,47,49047,49_47,Historical,WW,311,118,173
50,47,50047,50_47,Historical,WW,311,118,173
51,47,51047,51_47,Historical,WW,311,118,173
52,47,52047,52_47,Historical,WW,311,118,173
36,164,36164,36_164,Historical,WW,311,118,173
37,164,37164,37_164,Historical,WW,311,118,173
38,164,38164,38_164,Historical,WW,311,118,173
56,165,56165,56_165,Historical,WW,311,118,173
44,164,44164,44_164,Historical,WW,311,118,173
45,164,45164,45_164,Historical,WW,311,118,173
46,164,46164,46_164,Historical,WW,311,118,173
47,164,47164,47_164,Historical,WW,311,118,173
52,164,52164,52_164,Historical,WW,311,118,173
55,164,55164,55_164,Historical,WW,311,118,173
56,164,56164,56_164,Historical,WW,311,118,173
43,58,43058,43_58,Historical,WW,311,118,173
69,91,69091,69_91,Historical,WW,311,118,173
51,73,51073,51_73,Historical,WW,311,118,173
52,73,52073,52_73,Historical,WW,311,118,173
53,73,53073,53_73,Historical,WW,311,118,173
48,58,48058,48_58,Historical,WW,311,118,173
55,109,55109,55_109,Historical,WW,311,118,173
56,109,56109,56_109,Historical,WW,311,118,173
51,58,51058,51_58,Historical,WW,311,118,173
52,58,52058,52_58,Historical,WW,311,118,173
53,58,53058,53_58,Historical,WW,311,118,173
48,48,48048,48_48,Historical,WW,311,118,173
49,48,49048,49_48,Historical,WW,311,118,173
50,48,50048,50_48,Historical,WW,311,118,173
51,48,51048,51_48,Historical,WW,311,118,173
52,48,52048,52_48,Historical,WW,311,118,173
53,48,53048,53_48,Historical,WW,311,118,173
42,120,42120,42_120,Historical,WW,311,118,173
43,120,43120,43_120,Historical,WW,311,118,173
44,120,44120,44_120,Historical,WW,311,118,173
45,120,45120,45_120,Historical,WW,311,118,173
47,120,47120,47_120,Historical,WW,311,118,173
48,120,48120,48_120,Historical,WW,311,118,173
37,167,37167,37_167,Historical,WW,311,118,173
38,167,38167,38_167,Historical,WW,311,118,173
48,167,48167,48_167,Historical,WW,311,118,173
55,136,55136,55_136,Historical,WW,311,118,173
56,136,56136,56_136,Historical,WW,311,118,173
57,136,57136,57_136,Historical,WW,311,118,173
58,136,58136,58_136,Historical,WW,311,118,173
47,168,47168,47_168,Historical,WW,311,118,173
48,168,48168,48_168,Historical,WW,311,118,173
49,168,49168,49_168,Historical,WW,311,118,173
55,167,55167,55_167,Historical,WW,311,118,173
37,169,37169,37_169,Historical,WW,311,118,173
38,169,38169,38_169,Historical,WW,311,118,173
47,169,47169,47_169,Historical,WW,311,118,173
48,169,48169,48_169,Historical,WW,311,118,173
69,92,69092,69_92,Historical,WW,311,118,173
47,49,47049,47_49,Historical,WW,311,118,173
48,49,48049,48_49,Historical,WW,311,118,173
49,49,49049,49_49,Historical,WW,311,118,173
50,49,50049,50_49,Historical,WW,311,118,173
51,49,51049,51_49,Historical,WW,311,118,173
52,49,52049,52_49,Historical,WW,311,118,173
53,49,53049,53_49,Historical,WW,311,118,173
54,49,54049,54_49,Historical,WW,311,118,173
55,49,55049,55_49,Historical,WW,311,118,173
46,171,46171,46_171,Historical,WW,311,118,173
40,172,40172,40_172,Historical,WW,311,118,173
45,53,45053,45_53,Historical,WW,311,118,173
48,59,48059,48_59,Historical,WW,311,118,173
49,59,49059,49_59,Historical,WW,311,118,173
42,173,42173,42_173,Historical,WW,311,118,173
43,173,43173,43_173,Historical,WW,311,118,173
44,173,44173,44_173,Historical,WW,311,118,173
53,59,53059,53_59,Historical,WW,311,118,173
54,59,54059,54_59,Historical,WW,311,118,173
43,174,43174,43_174,Historical,WW,311,118,173
44,174,44174,44_174,Historical,WW,311,118,173
57,59,57059,57_59,Historical,WW,311,118,173
58,59,58059,58_59,Historical,WW,311,118,173
57,53,57053,57_53,Historical,WW,311,118,173
58,53,58053,58_53,Historical,WW,311,118,173
52,74,52074,52_74,Historical,WW,311,118,173
53,74,53074,53_74,Historical,WW,311,118,173
54,74,54074,54_74,Historical,WW,311,118,173
52,62,52062,52_62,Historical,WW,311,118,173
46,50,46050,46_50,Historical,WW,311,118,173
47,50,47050,47_50,Historical,WW,311,118,173
48,50,48050,48_50,Historical,WW,311,118,173
49,50,49050,49_50,Historical,WW,311,118,173
50,50,50050,50_50,Historical,WW,311,118,173
51,50,51050,51_50,Historical,WW,311,118,173
52,50,52050,52_50,Historical,WW,311,118,173
53,50,53050,53_50,Historical,WW,311,118,173
